doctor_id,user_id_fk,phone_number,specialty,license_number
3583,11082,81044839,General Practitioner,0ec81c01-26df-4158-a751-a70eb2ef383b
3584,11083,90077772,Internal Medicine,f362c0f0-baa1-41ac-8854-515ee1fb0693
3585,11084,85671718,Dermatology,cb6f07c3-b021-402e-9b34-659fb58ab8fa
3586,11085,91205657,Obstetrics and Gynaecology (O&G),59441a74-8a5b-4362-b985-ad8f0b817358
3587,11086,93602572,Internal Medicine,4f2b9fcb-f4db-4451-b3d9-967752737635
3588,11087,83622347,Obstetrics and Gynaecology (O&G),7d9497c3-d879-4473-89f0-fd5d59f12ddf
3589,11088,86892466,Orthopaedics,d660a366-ca85-4c0a-9b8f-bafd63ad9f85
3590,11089,84836835,Otorhinolaryngology (ENT),5f0b1a70-a1a4-43db-a95d-c52b0fab4f6c
3591,11090,98797323,General Practitioner,c4df5e1c-ee1c-4dc8-b946-eab6063a8e66
3592,11091,89483315,General Practitioner,a068d050-611e-4903-81ff-a22a4209bcc3
3593,11092,89534516,Internal Medicine,115e44d0-5372-46ce-9584-eeb9d38eae60
3594,11093,93181232,Ophthalmology,82a5b172-5714-4eaa-92ec-a599c7a1b80e
3595,11094,96759367,Otorhinolaryngology (ENT),6ad0773b-eb5d-4be0-8130-20b78fbd19e1
3596,11095,96558227,General Practitioner,2d01dfe9-124c-4c66-a466-30ab813977cd
3597,11096,80492298,Orthopaedics,4554885e-fdff-48a8-b023-708e1f2865fe
3598,11097,94866414,Orthopaedics,60efea7a-d961-43e6-80ed-67f3ffa2db5a
3599,11098,98559030,Ophthalmology,ffc96446-f53e-49de-b12d-97ea56d563ae
3600,11099,83014374,Internal Medicine,c1c5de56-f4ce-45a7-b19e-89ec2560ab80
3601,11100,89099214,Family Medicine,d8f66236-da8f-436a-89c9-f41ab4a50bab
3602,11101,80502704,Internal Medicine,a945891d-42f0-49ee-8955-1ddfbdd4035d
3603,11102,80154387,Paediatrics,b0a7d0c6-33ef-4f6d-a8fa-9e1a2dda9b0a
3604,11103,81773546,Paediatrics,ab8d6e58-5f0c-4f7d-bc26-371e5a55f4e4
3605,11104,96722902,Otorhinolaryngology (ENT),5b63477b-fb7b-42d2-aee9-3e9260b03876
3606,11105,87848090,Obstetrics and Gynaecology (O&G),6300904a-8b07-456b-9c86-b91431e17ab4
3607,11106,89051980,Cardiology,0331240c-aea0-48b5-9361-09ad4bfd93b4
3608,11107,97668007,General Practitioner,6c922293-0597-44ba-b970-bdbad7f036b3
3609,11108,96978652,Dermatology,4470bd58-f561-4e2a-9fe1-80a107cf5609
3610,11109,85087056,Dermatology,587a21a2-9579-4126-84d8-949f14df0339
3611,11110,82209670,Paediatrics,fcf6cedd-e5b0-4f1b-92ba-feaeec3b9968
3612,11111,85955249,Ophthalmology,d1f93301-b597-4949-aeb5-8b49117f488d
3613,11112,88404298,Dermatology,05f76edb-28df-4a57-8dff-7613af12b242
3614,11113,81691855,Family Medicine,dd03c3c2-2e6c-466b-a9a5-f3bad3621945
3615,11114,80476840,Family Medicine,875e22f2-3ca7-4085-b438-81a55af3179f
3616,11115,88187997,Orthopaedics,38573e2d-b204-4142-852c-c031460bbc13
3617,11116,88996006,Cardiology,f5855af3-7293-4b6b-b73c-ca04f6b107dd
3618,11117,89374397,Paediatrics,1161a1f7-0e6f-4482-b9b0-a42d24a1d2f0
3619,11118,83139055,Orthopaedics,c000a904-b217-4ef0-abe1-58b62985fbac
3620,11119,96001622,Dermatology,8e6ec030-ca45-46aa-bde3-a255eb111d7a
3621,11120,89195343,Orthopaedics,1992cd4b-c43e-436b-8cff-b9da599200db
3622,11121,90243263,General Practitioner,47971423-00aa-451a-b9b6-28937591a627
3623,11122,81178553,Cardiology,228cf5e7-6f3e-46b5-a55e-7410ba9281a8
3624,11123,91510175,Obstetrics and Gynaecology (O&G),cf64b744-cba4-4c77-b8e9-b18c81c830ed
3625,11124,92779088,Obstetrics and Gynaecology (O&G),671525da-52a6-40ae-9edf-94cc174d7332
3626,11125,94891832,Otorhinolaryngology (ENT),1bb23824-f033-45ab-941e-b2bd4c0ed93f
3627,11126,83137359,Otorhinolaryngology (ENT),14d8fb94-6f9d-47c9-af19-9be1481d9cd6
3628,11127,97599586,Obstetrics and Gynaecology (O&G),bbf673c3-269e-4dd3-bdc7-1f3832ad96e9
3629,11128,85936729,Paediatrics,25f62f3e-d8fe-43fc-b241-498229f401c1
3630,11129,80257138,Cardiology,e772260c-9a1a-4598-80f6-0dc81d3678e9
3631,11130,94017649,Dermatology,90c1ef78-f9ab-4f41-8217-0b71a28fe720
3632,11131,89313149,Internal Medicine,f71d2a3a-ca70-4aec-b86a-518ed81b3c82
3633,11132,90199717,Ophthalmology,669640a6-2a4d-429f-82d4-9932b58c6171
3634,11133,87173715,Ophthalmology,58d61189-719d-43a6-9397-55d534a4daa1
3635,11134,92492215,Family Medicine,6dd1c5cb-3a14-4048-ac1e-8d20eb3e936a
3636,11135,95205648,Internal Medicine,418a9429-359f-4a01-b87f-b659c7bdefe9
3637,11136,93265284,Family Medicine,3ccac8b0-c91a-4471-b997-651221b7151f
3638,11137,82413479,Family Medicine,0bd139ae-2d61-4d2d-8c5e-be1d96310969
3639,11138,80996673,General Practitioner,e4740051-92e4-4883-acac-9d229275925a
3640,11139,80048616,Otorhinolaryngology (ENT),f594f643-dabc-49aa-8363-1f32ac386be4
3641,11140,82215110,Dermatology,8a581d66-cdf2-48a6-87d1-3e6a6dfaae62
3642,11141,91935222,Orthopaedics,cdde36ab-1324-4ffe-b2cb-75db45d092a4
3643,11142,86856939,Internal Medicine,203bf28d-c89a-436c-b833-9b7d17673899
3644,11143,95931378,Family Medicine,f8da09fc-f708-4380-8dc7-46cedb9068ec
3645,11144,95758057,General Practitioner,dd88bcd3-4b4c-4e46-bac0-3ce7853b7d15
3646,11145,88538692,Ophthalmology,1c2a67c5-ec5c-4710-906e-d123f4fc92e8
3647,11146,99613425,Cardiology,9206f1c7-776e-49a4-a86e-e69c2f679855
3648,11147,86948005,Obstetrics and Gynaecology (O&G),8881231d-f099-4ff8-a130-cf9688a59e1f
3649,11148,98745592,Ophthalmology,9a5dcf63-ea25-4e63-b17b-d0c74d731cad
3650,11149,81931727,Paediatrics,d8076641-c43f-4ef5-9de7-3fbd358d88f6
3651,11150,98606741,Cardiology,0800b815-bdec-48d8-8201-2cb18b459524
3652,11151,94989176,Internal Medicine,57f6abc4-6a98-4282-b837-bd97a6bcdd67
3653,11152,94003041,Orthopaedics,a1cd54c7-9d05-42f1-b4b2-4dc004a828cb
3654,11153,95114743,Orthopaedics,f1c796a0-2be3-4bec-aca4-3b146890775e
3655,11154,81994356,Obstetrics and Gynaecology (O&G),d8b5f7ed-47f0-48f5-ae3d-3ea02bcb1e16
3656,11155,88255013,Ophthalmology,099d222a-cbbf-47f8-a659-913e1f9a66eb
3657,11156,81508948,Family Medicine,9b0046dc-23f8-4d9d-a278-04731ecd1653
3658,11157,91500899,Cardiology,cae8f3ae-6f9c-44c3-9655-62d9cfa72b1e
3659,11158,93762050,Paediatrics,4463ba17-e476-4d75-81f6-2588f6aefd27
3660,11159,97111294,Cardiology,11cfb75a-7e09-4e36-99a1-5691367b5149
3661,11160,93965670,General Practitioner,38b60be7-2d25-4e2f-b226-ec467e49d26d
3662,11161,94432878,Ophthalmology,a7de98b0-ec51-4610-a860-53ae36f1ff09
3663,11162,85219635,Otorhinolaryngology (ENT),5a6a0aa8-2318-4bfe-8460-8caf4357c27c
3664,11163,94482454,Dermatology,ae9056f8-d3a6-46b2-9716-f42d84c0c01a
3665,11164,87538379,Cardiology,de74c024-d64d-4703-88b6-7d8186ac92ec
3666,11165,98903982,Ophthalmology,d181d5e0-2b49-46ae-999c-aa27a35ea3cd
3667,11166,89631045,General Practitioner,4405a6bd-9c1c-467d-8739-5aa95c8cd2d4
3668,11167,96979689,Internal Medicine,dfd75060-e38c-4de5-a7ac-e62ef2eb6941
3669,11168,82532385,General Practitioner,535f4b6f-8ea9-46f4-bd05-f6a878cf9f2d
3670,11169,87056368,Paediatrics,f12e4df8-60e9-4d47-aeaf-b98e13c177a0
3671,11170,91020893,Internal Medicine,9cdba225-2908-44a1-ba7e-b369bdf88c86
3672,11171,91891364,Ophthalmology,1b8f9ff2-2c1a-47a4-99b8-3a2bf80bab6a
3673,11172,92517214,Paediatrics,270a6924-95ab-4e5a-85b2-96b7048f2cc9
3674,11173,97865333,Internal Medicine,c807a0ef-d538-4e71-a2b3-3896ba22bd32
3675,11174,92724848,Paediatrics,0ddcdc7d-51d5-4728-b560-d40260d1e715
3676,11175,98973815,General Practitioner,a4bf119d-f463-42c7-83ec-ea8686c5863b
3677,11176,91476222,Orthopaedics,883cbf7f-38fe-4f6c-97a7-6332a6bbae95
3678,11177,95646891,Internal Medicine,330f100a-1d47-495b-9a26-3ae58b6db130
3679,11178,80125982,Orthopaedics,bebe9b62-746b-4b30-977e-d29df062e12a
3680,11179,84064365,Cardiology,d1fa9344-c5c2-4c81-bd02-98a4c55d41a2
3681,11180,96144938,Otorhinolaryngology (ENT),7188104c-9a49-4bd9-9a98-1fb1ff4860f2
3682,11181,91714737,Obstetrics and Gynaecology (O&G),dbc182e3-351c-4ec7-8579-48d5fe869ba2
3683,11182,83290409,Internal Medicine,e7e144b2-1a41-4dda-977f-f23138dabadb
3684,11183,97294021,General Practitioner,402e899e-d214-4003-ab2e-03aa5fc27f1b
3685,11184,92667043,General Practitioner,53ed84fd-6e84-41de-8e2d-2ee41f0dd46b
3686,11185,92838311,Paediatrics,6010a84e-374b-441b-bf70-ef43b8e48ec3
3687,11186,80698098,Paediatrics,58ec2073-0fb4-4ec6-a911-1d27487d3584
3688,11187,85276892,Otorhinolaryngology (ENT),59899f51-b9e5-4d50-a539-53cf99c892c6
3689,11188,99559240,Paediatrics,f16820ee-2155-49db-8f75-b0678ec70d86
3690,11189,91469910,Ophthalmology,02a18c8b-23de-4bf1-83df-42f805c674f0
3691,11190,87185273,Otorhinolaryngology (ENT),2343f4ad-8d39-482d-807c-7911a5c0be6d
3692,11191,92951505,General Practitioner,678a141b-1d6c-408e-a187-39e1b5bf0117
3693,11192,99944688,Orthopaedics,59db4d32-208b-4252-88a6-507a6143bb42
3694,11193,86257532,Obstetrics and Gynaecology (O&G),8430bee1-81c1-4eca-ae90-a24f0a63e0f5
3695,11194,81922180,Family Medicine,2541189e-1b41-4ee6-8871-e29fcdbd305c
3696,11195,85360273,Otorhinolaryngology (ENT),64fa59b3-b75c-426c-87ac-286609dea818
3697,11196,81099630,Internal Medicine,4a227ebf-8c39-41d9-aa56-b6e89e7c0d1f
3698,11197,96096522,Otorhinolaryngology (ENT),261f5af4-163a-41d7-978e-d4f536fcad77
3699,11198,87283683,General Practitioner,edf27089-b3b4-4f58-b0d6-19f3405c5493
3700,11199,96674310,Internal Medicine,1b52dd0a-0d6a-4cc2-858b-a488bf963a67
3701,11200,93296399,General Practitioner,8f4407b4-ded2-4f48-8134-5004ea25d3f7
3702,11201,97889249,Paediatrics,958b3cbb-7fd8-4770-9fb9-bb3314c14ce0
3703,11202,83835464, Gynaecology (O&G),a948dcb5-4a03-42a5-847d-c99d04101403
3704,11203,96294962,Paediatrics,7d183d77-f180-4611-b690-6918f8824ce9
3705,11204,91814617,Cardiology,43dd6b15-97a4-429f-9cd7-3bb01f2c4ec1
3706,11205,94491520,Family Medicine,8ed5112b-3a18-4802-9b9d-275d27de77e8
3707,11206,98238777,Dermatology,f417fa67-ccb2-46ed-8a1d-b978f6e9485e
3708,11207,84836017,Otorhinolaryngology (ENT),f4c52ae6-9e81-4a6e-ba89-161059bf6d05
3709,11208,83494004,Internal Medicine,4aeee0ff-f2c9-41c5-9745-ef555f9bcfe2
3710,11209,91488071,Ophthalmology,4cf3873d-806e-45cd-b8bf-17fa5b07d3e1
3711,11210,92235231,Dermatology,32304763-7292-4824-91dd-e368bb2191c2
3712,11211,96566110,General Practitioner,0815c165-69d9-4b97-9cee-ac2580160308
3713,11212,87260313,Orthopaedics,30f851f5-0d6f-4a3a-b2c8-26e522e59d07
3714,11213,83552945,Obstetrics and Gynaecology (O&G),824012f3-af46-44c5-bf19-afc0bc6565ab
3715,11214,82551204,Family Medicine,36dacd5d-934c-4b89-bdad-29f97deed9ae
3716,11215,81705466,General Practitioner,8b056caf-e605-49a2-9c77-5a2a7f182744
3717,11216,96312058,Dermatology,f5767709-0286-4720-9b9c-8c20baf3b131
3718,11217,96943990,Cardiology,6e7e388e-4e6c-4450-9c2a-84e3ba7487ea
3719,11218,92682908,Obstetrics and Gynaecology (O&G),c492fc3d-7085-4d7f-8aaf-e638442010a1
3720,11219,85629681,Obstetrics and Gynaecology (O&G),4abeecf2-1b84-4258-8fb9-e4d8d135d132
3721,11220,97437908,Ophthalmology,726aea37-bee3-43c3-a58c-020f726800b3
3722,11221,86892860,Obstetrics and Gynaecology (O&G),8c22d3a7-94f7-4afe-9b91-90e53830eb16
3723,11222,94534372,Ophthalmology,93c88fa3-0328-4a2a-9e68-b830ea11e927
3724,11223,83608661,Paediatrics,becb5d69-d3e5-4762-a024-80a54cb81c7f
3725,11224,97043142,Dermatology,fca205ce-929c-470f-80c3-e364498b37a6
3726,11225,95710654,Ophthalmology,41400a3c-a3ef-4c5d-b341-938d8ec8d9e2
3727,11226,89139665,Otorhinolaryngology (ENT),5a35c004-3105-4dc5-b8c1-a85911d8e119
3728,11227,82222244,Dermatology,5c8aa6f6-752e-48c0-a1c6-53864e4edfdf
3729,11228,87344404,Otorhinolaryngology (ENT),944058cc-95a9-4b77-b02a-2a9c711176a7
3730,11229,83198236,Dermatology,e81233b0-5b9e-4522-9c87-30d228558018
3731,11230,89649082,General Practitioner,1acda556-1873-4d42-8d50-6de63bbb169f
3732,11231,82774852,Otorhinolaryngology (ENT),a33d4313-dca1-47ce-9dae-d9abb2d46415
3733,11232,93084727,Otorhinolaryngology (ENT),1eabf8d6-42a9-46f9-9719-0086d2df1cfe
3734,11233,90803110,Family Medicine,ee03a499-a319-44d1-8a69-f44af77d50ad
3735,11234,96475156,Otorhinolaryngology (ENT),9d65b9a6-ad65-4d7e-a40a-73d741c004dc
3736,11235,87597237,Family Medicine,5ec7ca7b-a286-475b-a0d3-41a4fa848562
3737,11236,91834494,Otorhinolaryngology (ENT),e59c6500-e323-4246-b06c-c15280e2faac
3738,11237,97507174,Ophthalmology,5ec60079-171c-45e2-a9f7-b7ac0b608225
3739,11238,83417347,Cardiology,baa9d71d-7502-4779-b2c6-2a202664104f
3740,11239,95915115,Ophthalmology,2ec329e3-e66f-4eee-bab9-8619a0f90e32
3741,11240,97515831,Cardiology,533c646d-ad11-4ac4-9ec5-0a6597166f61
3742,11241,84065899,Family Medicine,e5f73bda-0fa7-48c2-9cea-f339a97a9619
3743,11242,90590220,Family Medicine,7ea32e69-52b9-4c5d-aa26-6a0d136a37d8
3744,11243,93915051,Orthopaedics,b8b18d51-f3e9-4409-bb85-41ea6689ee48
3745,11244,99569107,General Practitioner,3a592db0-cdfe-4fa2-83f6-5db169d02151
3746,11245,88459809,Internal Medicine,79e10938-0287-452d-a5e9-f0443ea1a9e8
3747,11246,84033453,Internal Medicine,8439be6a-38dd-40fe-801d-e9892492dcc8
3748,11247,96011792,Cardiology,eaa0b2de-038e-4269-bb7f-a26e585512ed
3749,11248,91325760,Obstetrics and Gynaecology (O&G),a0da0fde-ffa8-4ace-a319-efb6ce21b5ef
3750,11249,94024922,Otorhinolaryngology (ENT),28ad1a14-75c3-44b7-9e2f-fa9c2a25c916
3751,11250,91913034,Paediatrics,01133556-7c4b-4c84-bb83-ac0957f0b07e
3752,11251,83354361,General Practitioner,556a6f24-74b3-4bd1-afea-4de80ea61f45
3753,11252,95705414,Family Medicine,6eee6c66-4c0b-4a88-b3e1-1385f0266831
3754,11253,97038791,General Practitioner,29f9042a-505f-4f8b-96e2-b775f8a58967
3755,11254,99489699,Ophthalmology,bafcda32-1e6a-4780-a55f-3489735e0603
3756,11255,89019456,Paediatrics,406c35b0-628e-4f27-b016-b3b68e7decd8
3757,11256,96905203,General Practitioner,8d6e3e03-3831-401a-b243-7caa88a25602
3758,11257,90449575,Ophthalmology,a1c4aec1-164d-47d8-9f1b-ea4c6b1d17e0
3759,11258,87624686,Otorhinolaryngology (ENT),ecb9cc37-c7ca-42ac-9078-3923d5b185d7
3760,11259,81464875,Dermatology,a280166d-10a5-4b1c-943d-6ffb496b6e3f
3761,11260,88292599,Orthopaedics,66e8fa9d-24bf-4a02-af13-31a9a30b150b
3762,11261,88584468,Obstetrics and Gynaecology (O&G),cbe4e97b-d2cc-4829-908a-9f0a0994838b
3763,11262,98016858,Cardiology,f614bb8a-3979-4962-9cff-fc1215a00421
3764,11263,91443996,Dermatology,ce0ef7d2-496b-47b2-bc0a-9015a6f6223b
3765,11264,94359901,Orthopaedics,6b9779f4-06d3-40c2-9f1a-e8eb2188db30
3766,11265,98666051,Otorhinolaryngology (ENT),a73d5d37-1af0-45cb-b72c-a285c387f8f1
3767,11266,96737802,General Practitioner,b2916ff7-9514-4350-9d06-9af71e8c9bac
3768,11267,92560938,Dermatology,6aae571c-58e1-455f-a9b9-0bc48c4c94f6
3769,11268,80618052,Orthopaedics,0651a7d9-78b5-4248-b608-91dbac614b68
3770,11269,97531224,Paediatrics,1de9aaa2-14cb-4789-b2c2-4985edfead3a
3771,11270,95518074,Obstetrics and Gynaecology (O&G),424f298c-eff1-4a93-afdd-e2dd67bd3977
3772,11271,85034826,Internal Medicine,83de26b6-0a14-4972-9a96-bba0c4fc5d0d
3773,11272,91609876,Family Medicine,4e4680a0-6a76-419c-813d-d7d5b6ec6b87
3774,11273,82879006,Family Medicine,40b13c1c-cb41-4f16-8dd4-2426324aa40c
3775,11274,96382439,Paediatrics,92aaf3bd-66ff-448f-9f34-e442b849e142
3776,11275,92899485,Otorhinolaryngology (ENT),d7bf9383-414a-40a5-bfc8-8ee50def7945
3777,11276,82123528,Orthopaedics,9bab707f-a12e-46f0-bdc1-da4d39f29811
3778,11277,81340539,General Practitioner,608f0966-8e3f-4676-859a-62e83ef3bbbf
3779,11278,80828262,General Practitioner,f6044fe3-9612-4249-ac13-b7c95e53a568
3780,11279,98155913,Ophthalmology,aa921a11-dc86-48ee-bf8a-66e4de0daa33
3781,11280,95775477,Otorhinolaryngology (ENT),03b1a63c-1044-47be-a9c3-0ca2ab3067c8
3782,11281,87714583,Orthopaedics,715e10c4-10e9-4581-94f6-d1ef116634e9
3783,11282,81763243,Obstetrics and Gynaecology (O&G),2de2e1d6-17dd-420f-97f9-cdb995620d15
3784,11283,88077026,Cardiology,1adcfb13-812f-44ef-9715-23cdbe04766c
3785,11284,97106890,Ophthalmology,0c828847-f376-40bf-b179-e86f88722186
3786,11285,94731032,Otorhinolaryngology (ENT),6648c327-1546-4fe2-b0b0-68530467e4f7
3787,11286,87786572,Orthopaedics,b67aa721-1a92-4ee7-8b28-874855766a56
3788,11287,98388793,Orthopaedics,395ae6c5-d2b5-4167-9e3b-064dec5dbfbe
3789,11288,81500152,Cardiology,1718bfef-9738-41db-87d6-7a448fbd4f4a
3790,11289,88684258,General Practitioner,e56cfb67-631e-4d1d-8965-5f33c50cb54a
3791,11290,88530870,Paediatrics,72fbf3ff-34d4-44cb-a080-d505c337e6b0
3792,11291,82603739,Orthopaedics,8ffe062d-b8ab-499c-a73d-ea83ebba9278
3793,11292,93064312,Dermatology,9c721e6b-ee08-478f-99b2-775055e59919
3794,11293,90950884,Orthopaedics,0679f810-3bc8-4dbb-b5fa-d7f83afe7b2d
3795,11294,91519649,Orthopaedics,c67c5268-08e8-4266-bea9-17cb000d4d1a
3796,11295,81520308,Otorhinolaryngology (ENT),06a1b0c6-f5f7-4654-849b-3c05dc7a65f1
3797,11296,90899041,Cardiology,53483028-d088-4920-8066-9a4611ecdfb0
3798,11297,85409934,General Practitioner,f8ffd4f9-9f88-4934-95b3-e01e620c082e
3799,11298,91719016,Internal Medicine,e0222aed-f200-4ae7-a008-8d3e5da3e807
3800,11299,83025163,Obstetrics and Gynaecology (O&G),4bcdc1c7-eff0-420d-9cfe-d1ec50f1b844
3801,11300,81056278,Otorhinolaryngology (ENT),a375dfa4-f727-4cd2-8625-24419ee32e21
3802,11301,97372178,Cardiology,194f927f-82f3-4409-ac4a-9a49245a08ce
3803,11302,88845362,Family Medicine,ca89b86b-bd88-42da-9f86-84b726f0371b
3804,11303,99079711,General Practitioner,7052c217-a9b3-484f-b618-87ebb5109775
3805,11304,99117465,Paediatrics,2e19f911-6f26-442b-8445-6d5ee428e868
3806,11305,94914994,Obstetrics and Gynaecology (O&G),060b7f1b-ed5c-41fc-89cd-21f7dc4cb660
3807,11306,93290168,Orthopaedics,d9b3e627-411e-4d75-877f-6fb296a8fa39
3808,11307,93599217,Ophthalmology,e9b10381-7dbd-4b4d-9035-02cdc2468f9e
3809,11308,83979700,Dermatology,34652c1a-4936-4ac3-b995-a1f546c1f668
3810,11309,90060652,Cardiology,f9931588-39ad-4906-9d38-ef672d04a120
3811,11310,97599281,Orthopaedics,c59697c0-4d1c-41eb-b227-b00a94623fd3
3812,11311,81383804,Obstetrics and Gynaecology (O&G),1db2601c-4483-4d4b-924a-e27aa5d96b63
3813,11312,81569137,Otorhinolaryngology (ENT),a3f96feb-c24d-4645-8f77-ea51a0471c02
3814,11313,95030090,Obstetrics and Gynaecology (O&G),f1925081-45b4-4f30-afd0-214030efda82
3815,11314,89931568,Obstetrics and Gynaecology (O&G),40d30519-9687-417e-a6f5-5bee1a1bd683
3816,11315,99332064,Internal Medicine,a840e141-096a-4b1b-a98d-ddfd6acade4c
3817,11316,84529015,Cardiology,67de35ec-26cb-4bf8-8c30-a82cfc025829
3818,11317,88981599,Otorhinolaryngology (ENT),92bf3e48-01d2-49a3-8533-3dbe1458df8e
3819,11318,91410560,General Practitioner,625084de-cbae-41ce-9910-5d6252a6d0e8
3820,11319,93698914,Orthopaedics,c3365d3e-39e0-46ab-8715-6915ca4d7f26
3821,11320,90292105,Obstetrics and Gynaecology (O&G),8c67d569-b1ea-4385-883d-d06b664d2146
3822,11321,89864489,Orthopaedics,b7a69af3-ad30-45ea-94de-71fba8db5643
3823,11322,96485532,Dermatology,382b37de-6008-45b2-a431-40a0800d96fd
3824,11323,81407180,Otorhinolaryngology (ENT),3699e04b-f917-4d9d-ba6e-517de0b119c1
3825,11324,99493708,General Practitioner,59623c30-1a15-401a-87e7-c6126262c157
3826,11325,83495441,Obstetrics and Gynaecology (O&G),6c6ba943-f414-4373-b08e-17289850b39f
3827,11326,89200061,Internal Medicine,3e89857d-b5d5-49d3-8624-cfca24af0e38
3828,11327,85291223,Family Medicine,7f24c82b-d615-433b-9b63-944ae5d61069
3829,11328,97135898,Ophthalmology,877dfaa1-73c2-4726-bd95-51c9dc8d4d7f
3830,11329,98893131,Ophthalmology,0a9f2b6d-c7db-4b96-a1e1-f5bb879cd5c9
3831,11330,96453107,Family Medicine,05a050bf-a396-49f9-9b45-2f0a55b6b0cb
3832,11331,83781505,Otorhinolaryngology (ENT),8ac454a4-67ac-49fb-8f21-1313e0f822b2
3833,11332,92772090,Family Medicine,3104ab03-f4c4-4c41-8242-a382c02ce807
3834,11333,81736431,Otorhinolaryngology (ENT),3f65483c-23c6-42a7-89e2-7f521e4e9ff9
3835,11334,86936371,Ophthalmology,07253310-0fdb-4f4f-9f5c-6b27be561251
3836,11335,88625340,Ophthalmology,018d91f4-dfb0-4e1b-8eb4-7e60c3e4b362
3837,11336,93510017,Cardiology,dcacf082-d9b1-406a-b26e-848f92699be6
3838,11337,82706505,Ophthalmology,7ea64d32-f939-495d-8e42-cd3ed2f1843b
3839,11338,93059370,Dermatology,d340ba65-451a-46bf-9697-0383b5eebc0d
3840,11339,82616694,Orthopaedics,e6786932-5942-49e5-a18d-1019a4f892fe
3841,11340,83463919,Family Medicine,9bb6932a-b0a8-4190-8948-70051e45189a
3842,11341,81546766,Dermatology,6f7c58e5-de83-4ec5-9cf4-19fbe2d02159
3843,11342,88579678,General Practitioner,657c8807-1c75-42a8-af6d-c7e597084e4f
3844,11343,86487665,Orthopaedics,830048f2-0674-4532-8301-c41f70d623ed
3845,11344,99811980,Cardiology,e838f3e6-a8c7-404d-9c88-034602f9513d
3846,11345,96892531,Otorhinolaryngology (ENT),807efd7f-456d-4819-a857-fdb8cafce83c
3847,11346,90521824,Internal Medicine,eb58e7b7-04e4-40c4-be35-74c8842e31d7
3848,11347,95023634,General Practitioner,a5713b22-0d0e-4a05-9c68-107834325c02
3849,11348,93969453,Obstetrics and Gynaecology (O&G),cc42ad14-a08f-4f28-8430-be947fbd7782
3850,11349,83522928,Ophthalmology,556ea23d-f45a-4333-8273-790c7685e4cc
3851,11350,82149589,Cardiology,d3102b2a-127f-4aff-953e-8afbe4939d2b
3852,11351,88204026,Otorhinolaryngology (ENT),008169be-6bcf-407c-87f7-682874f290b7
3853,11352,81053436,General Practitioner,bdb8414f-2d73-4d0c-89e3-fe525fd710d1
3854,11353,93202155,Dermatology,31fce0f6-325e-4433-a903-ae9b6419a7d6
3855,11354,82222425,Cardiology,9c45c739-6fcd-4009-9245-30e5430ba352
3856,11355,82192507,Internal Medicine,76e5febc-c378-446b-9d91-1accd9deb16d
3857,11356,92056254,Orthopaedics,28ec49ef-78d2-4c3f-8d25-90637c6e279a
3858,11357,91340353,Otorhinolaryngology (ENT),289408ad-b863-4646-bcce-ea9a0042b80d
3859,11358,85136707,Family Medicine,f0aa5692-846b-478c-870e-856c0f35a552
3860,11359,86257399,Ophthalmology,8e36df39-fdec-49e4-b080-f8bd37caaaa3
3861,11360,80632737,Dermatology,2342d07d-efd7-414a-9cd8-63fa364158d1
3862,11361,99375494,Family Medicine,bb48d9a8-0194-45a3-8176-cbd25eaa0d20
3863,11362,88734543,General Practitioner,d16d8acc-15cd-457c-8dd0-8ef19172a414
3864,11363,88723495,Paediatrics,728bd7fc-93d0-46f2-a585-6fd35c82501a
3865,11364,91562405,Dermatology,aee2d43b-f2d6-4e73-9067-da53c7da8167
3866,11365,91388746,Dermatology,e3173279-d5ab-42e9-ad8a-2e228589aa51
3867,11366,91091558,Internal Medicine,2162bb1d-c0c0-465e-81a0-79608b64762a
3868,11367,86904822,Dermatology,05a1c877-41c3-40e0-a90f-ea593505f342
3869,11368,96638103,Otorhinolaryngology (ENT),a2859888-1363-4a0c-be12-50d942933c35
3870,11369,96252804,Ophthalmology,da96dfe0-6b60-4aa7-8e1a-140318598c83
3871,11370,86925601,General Practitioner,a804510f-e887-4528-9526-56bd777a744c
3872,11371,82510322,Orthopaedics,7417f00a-5901-498a-9363-10bc52b8ab23
3873,11372,93281987,Orthopaedics,2045a15d-23db-450a-9a9f-999ee46a26ae
3874,11373,95645137,Obstetrics and Gynaecology (O&G),186713fc-0432-422c-85f6-67393cf55fd4
3875,11374,91242922,Cardiology,35e0187e-ff1b-4826-aadb-b7168b48617d
3876,11375,91986115,Internal Medicine,610cc839-9ac4-47ce-8d93-b4e21861ae5a
3877,11376,80506116,Ophthalmology,a4415c3f-8a55-4dac-980c-f6a5a85c094a
3878,11377,90109583,General Practitioner,cfcb6807-c02c-49af-adb5-864250f4edd3
3879,11378,83239554,Dermatology,fb9057c2-e871-427b-b0aa-1f970f809d6c
3880,11379,83518566,General Practitioner,d4de3d06-0e73-4df4-9fdf-7511fd38d273
3881,11380,92831756,Ophthalmology,e4ace7d4-f164-4dd5-9890-ba5b59f031cb
3882,11381,99127362,Cardiology,2b2aab1f-2d6c-47d4-94dc-2d592098f16e
3883,11382,89662676,Obstetrics and Gynaecology (O&G),35cb5eef-cecb-46cc-a31f-c7768a72c28a
3884,11383,83391769,Cardiology,82f2d8cc-0953-4ec6-ae26-3f2eaf180f2f
